movieId,title,genres,title_cleaned,release_year,genres_str,combined_features,avg_rating,vibe_cluster
7149,Something's Gotta Give (2003),"['Comedy', 'Drama', 'Romance']",Something's Gotta Give,2003,comedy drama romance,Something's Gotta Give comedy drama romance,3.647058823529412,2
7150,Stuck on You (2003),['Comedy'],Stuck on You,2003,comedy,Stuck on You comedy,2.8,7
7151,Girl with a Pearl Earring (2003),"['Drama', 'Romance']",Girl with a Pearl Earring,2003,drama romance,Girl with a Pearl Earring drama romance,3.375,2
7153,"Lord of the Rings: The Return of the King, The (2003)","['Action', 'Adventure', 'Drama', 'Fantasy']","Lord of the Rings: The Return of the King, The",2003,action adventure drama fantasy,"Lord of the Rings: The Return of the King, The action adventure drama fantasy",4.118918918918919,0
7154,Mona Lisa Smile (2003),"['Drama', 'Romance']",Mona Lisa Smile,2003,drama romance,Mona Lisa Smile drama romance,2.8,2
7155,Calendar Girls (2003),['Comedy'],Calendar Girls,2003,comedy,Calendar Girls comedy,2.625,7
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)","['Documentary', 'War']","Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The",2003,documentary war,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The documentary war",4.307692307692308,5
7158,House of Sand and Fog (2003),['Drama'],House of Sand and Fog,2003,drama,House of Sand and Fog drama,3.7777777777777777,6
7160,Monster (2003),"['Crime', 'Drama']",Monster,2003,crime drama,Monster crime drama,3.5294117647058822,6
7161,Cheaper by the Dozen (2003),"['Children', 'Comedy']",Cheaper by the Dozen,2003,children comedy,Cheaper by the Dozen children comedy,1.9375,3
7162,Cold Mountain (2003),"['Drama', 'Romance', 'War']",Cold Mountain,2003,drama romance war,Cold Mountain drama romance war,3.2916666666666665,5
7163,Paycheck (2003),"['Action', 'Sci-Fi', 'Thriller']",Paycheck,2003,action sci-fi thriller,Paycheck action sci-fi thriller,2.911764705882353,4
7164,Peter Pan (2003),"['Action', 'Adventure', 'Children', 'Fantasy']",Peter Pan,2003,action adventure children fantasy,Peter Pan action adventure children fantasy,3.083333333333333,3
7165,"Company, The (2003)","['Drama', 'Musical']","Company, The",2003,drama musical,"Company, The drama musical",3.0,6
7167,Japanese Story (2003),['Drama'],Japanese Story,2003,drama,Japanese Story drama,3.0,6
7169,Chasing Liberty (2004),"['Comedy', 'Romance']",Chasing Liberty,2004,comedy romance,Chasing Liberty comedy romance,3.9375,2
7171,Aileen: Life and Death of a Serial Killer (2003),['Documentary'],Aileen: Life and Death of a Serial Killer,2003,documentary,Aileen: Life and Death of a Serial Killer documentary,3.5,7
7173,Along Came Polly (2004),"['Comedy', 'Romance']",Along Came Polly,2004,comedy romance,Along Came Polly comedy romance,3.0416666666666665,2
7175,Torque (2004),"['Action', 'Crime']",Torque,2004,action crime,Torque action crime,2.25,0
7176,Crimson Gold (Talaye sorgh) (2003),['Drama'],Crimson Gold (Talaye sorgh),2003,drama,Crimson Gold (Talaye sorgh) drama,3.5,6
7177,Osama (2003),['Drama'],Osama,2003,drama,Osama drama,3.5,6
7178,"Great Gatsby, The (1974)",['Drama'],"Great Gatsby, The",1974,drama,"Great Gatsby, The drama",3.0,6
7179,Wuthering Heights (1992),"['Drama', 'Romance']",Wuthering Heights,1992,drama romance,Wuthering Heights drama romance,2.5,2
7181,Ship of Fools (1965),['Drama'],Ship of Fools,1965,drama,Ship of Fools drama,3.5,6
7184,This Property is Condemned (1966),"['Drama', 'Romance']",This Property is Condemned,1966,drama romance,This Property is Condemned drama romance,4.5,2
7190,Jane Eyre (1970),['Drama'],Jane Eyre,1970,drama,Jane Eyre drama,3.5,6
7191,Blame It on the Bellboy (1992),['Comedy'],Blame It on the Bellboy,1992,comedy,Blame It on the Bellboy comedy,2.0,7
7192,Only the Strong (1993),['Action'],Only the Strong,1993,action,Only the Strong action,3.0,0
7193,"Adventures of Ford Fairlane, The (1990)","['Action', 'Comedy']","Adventures of Ford Fairlane, The",1990,action comedy,"Adventures of Ford Fairlane, The action comedy",3.0,7
7202,Beyond Re-Animator (2003),['Horror'],Beyond Re-Animator,2003,horror,Beyond Re-Animator horror,3.0,1
7205,"Wind and the Lion, The (1975)",['Adventure'],"Wind and the Lion, The",1975,adventure,"Wind and the Lion, The adventure",3.0,7
7206,Mon Oncle (My Uncle) (1958),['Comedy'],Mon Oncle (My Uncle),1958,comedy,Mon Oncle (My Uncle) comedy,3.8333333333333335,7
7208,Dr. Jekyll and Mr. Hyde (1941),"['Drama', 'Horror']",Dr. Jekyll and Mr. Hyde,1941,drama horror,Dr. Jekyll and Mr. Hyde drama horror,3.75,1
7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",['Comedy'],"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les)",1953,comedy,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) comedy",3.5,7
7211,People Will Talk (1951),"['Comedy', 'Romance']",People Will Talk,1951,comedy romance,People Will Talk comedy romance,3.5,2
7212,I Was a Male War Bride (1949),"['Comedy', 'Romance']",I Was a Male War Bride,1949,comedy romance,I Was a Male War Bride comedy romance,4.25,5
7215,To Have and Have Not (1944),"['Adventure', 'Drama', 'Romance', 'Thriller', 'War']",To Have and Have Not,1944,adventure drama romance thriller war,To Have and Have Not adventure drama romance thriller war,3.5,5
7216,High Sierra (1941),"['Crime', 'Drama', 'Film-Noir', 'Thriller']",High Sierra,1941,crime drama film-noir thriller,High Sierra crime drama film-noir thriller,4.166666666666667,6
7217,Dark Passage (1947),"['Crime', 'Drama', 'Film-Noir', 'Romance', 'Thriller']",Dark Passage,1947,crime drama film-noir romance thriller,Dark Passage crime drama film-noir romance thriller,4.0,6
7218,"Ox-Bow Incident, The (1943)","['Drama', 'Western']","Ox-Bow Incident, The",1943,drama western,"Ox-Bow Incident, The drama western",4.5,6
7219,They Drive by Night (1940),['Drama'],They Drive by Night,1940,drama,They Drive by Night drama,4.0,6
7222,Reefer Madness (a.k.a. Tell Your Children) (1938),"['Comedy', 'Drama']",Reefer Madness (a.k.a. Tell Your Children),1938,comedy drama,Reefer Madness (a.k.a. Tell Your Children) comedy drama,3.25,3
7223,D.O.A. (1950),"['Drama', 'Film-Noir', 'Mystery']",D.O.A.,1950,drama film-noir mystery,D.O.A. drama film-noir mystery,2.5,6
7225,Pumping Iron (1977),['Documentary'],Pumping Iron,1977,documentary,Pumping Iron documentary,3.6666666666666665,7
7228,Cool World (1992),"['Animation', 'Comedy', 'Fantasy']",Cool World,1992,animation comedy fantasy,Cool World animation comedy fantasy,2.5,3
7234,"Strada, La (1954)",['Drama'],"Strada, La",1954,drama,"Strada, La drama",4.25,6
7235,Ichi the Killer (Koroshiya 1) (2001),"['Action', 'Comedy', 'Crime', 'Drama', 'Horror', 'Thriller']",Ichi the Killer (Koroshiya 1),2001,action comedy crime drama horror thriller,Ichi the Killer (Koroshiya 1) action comedy crime drama horror thriller,3.4166666666666665,0
7236,"Boy and His Dog, A (1975)",['Sci-Fi'],"Boy and His Dog, A",1975,sci-fi,"Boy and His Dog, A sci-fi",4.0,4
7238,Ashes and Diamonds (Popiól i diament) (1958),"['Drama', 'War']",Ashes and Diamonds (Popiól i diament),1958,drama war,Ashes and Diamonds (Popiól i diament) drama war,4.0,5
7243,Intolerance: Love's Struggle Throughout the Ages (1916),['Drama'],Intolerance: Love's Struggle Throughout the Ages,1916,drama,Intolerance: Love's Struggle Throughout the Ages drama,3.5,6
7245,Tormented (1960),"['Horror', 'Thriller']",Tormented,1960,horror thriller,Tormented horror thriller,1.0,1
7247,Chitty Chitty Bang Bang (1968),"['Adventure', 'Children', 'Comedy', 'Fantasy', 'Musical']",Chitty Chitty Bang Bang,1968,adventure children comedy fantasy musical,Chitty Chitty Bang Bang adventure children comedy fantasy musical,3.4545454545454546,3
7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)","['Action', 'Adventure', 'Drama', 'War']","Suriyothai (a.k.a. Legend of Suriyothai, The)",2001,action adventure drama war,"Suriyothai (a.k.a. Legend of Suriyothai, The) action adventure drama war",3.5,5
7251,Where the Day Takes You (1992),['Drama'],Where the Day Takes You,1992,drama,Where the Day Takes You drama,4.0,6
7254,The Butterfly Effect (2004),"['Drama', 'Sci-Fi', 'Thriller']",The Butterfly Effect,2004,drama sci-fi thriller,The Butterfly Effect drama sci-fi thriller,3.630434782608696,4
7255,Win a Date with Tad Hamilton! (2004),"['Comedy', 'Romance']",Win a Date with Tad Hamilton!,2004,comedy romance,Win a Date with Tad Hamilton! comedy romance,2.8125,2
7256,Touching the Void (2003),"['Adventure', 'Documentary']",Touching the Void,2003,adventure documentary,Touching the Void adventure documentary,4.0,7
7257,"Big Bounce, The (2004)","['Comedy', 'Crime', 'Thriller']","Big Bounce, The",2004,comedy crime thriller,"Big Bounce, The comedy crime thriller",2.0,0
7258,"Perfect Score, The (2004)","['Comedy', 'Crime']","Perfect Score, The",2004,comedy crime,"Perfect Score, The comedy crime",2.75,7
7259,You Got Served (2004),"['Drama', 'Musical']",You Got Served,2004,drama musical,You Got Served drama musical,2.125,6
7260,Latter Days (2003),"['Comedy', 'Drama', 'Romance']",Latter Days,2003,comedy drama romance,Latter Days comedy drama romance,3.5,2
7261,Barbershop 2: Back in Business (2004),['Comedy'],Barbershop 2: Back in Business,2004,comedy,Barbershop 2: Back in Business comedy,2.1666666666666665,7
7262,Catch That Kid (2004),"['Action', 'Adventure', 'Children', 'Comedy', 'Crime']",Catch That Kid,2004,action adventure children comedy crime,Catch That Kid action adventure children comedy crime,2.0,3
7263,Miracle (2004),['Drama'],Miracle,2004,drama,Miracle drama,3.35,6
7264,An Amazing Couple (2002),"['Comedy', 'Romance']",An Amazing Couple,2002,comedy romance,An Amazing Couple comedy romance,4.0,2
7265,"Dreamers, The (2003)",['Drama'],"Dreamers, The",2003,drama,"Dreamers, The drama",3.730769230769231,6
7266,"Lost Skeleton of Cadavra, The (2002)","['Comedy', 'Horror', 'Sci-Fi']","Lost Skeleton of Cadavra, The",2002,comedy horror sci-fi,"Lost Skeleton of Cadavra, The comedy horror sci-fi",4.0,4
7282,"Hip Hop Witch, Da (2000)","['Comedy', 'Horror', 'Thriller']","Hip Hop Witch, Da",2000,comedy horror thriller,"Hip Hop Witch, Da comedy horror thriller",1.0,1
7285,Thirteen (2003),['Drama'],Thirteen,2003,drama,Thirteen drama,3.611111111111111,6
7292,Best Defense (1984),"['Comedy', 'War']",Best Defense,1984,comedy war,Best Defense comedy war,2.5,5
7293,50 First Dates (2004),"['Comedy', 'Romance']",50 First Dates,2004,comedy romance,50 First Dates comedy romance,3.5531914893617023,2
7294,Welcome to Mooseport (2004),['Comedy'],Welcome to Mooseport,2004,comedy,Welcome to Mooseport comedy,3.25,7
7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),"['Comedy', 'Drama']",Kitchen Stories (Salmer fra kjøkkenet),2003,comedy drama,Kitchen Stories (Salmer fra kjøkkenet) comedy drama,3.6666666666666665,7
7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),['Drama'],Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran),2003,drama,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) drama,3.6666666666666665,6
7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),['Drama'],Diary of a Country Priest (Journal d'un curé de campagne),1951,drama,Diary of a Country Priest (Journal d'un curé de campagne) drama,3.5,6
7302,"Thief of Bagdad, The (1924)","['Action', 'Adventure', 'Fantasy']","Thief of Bagdad, The",1924,action adventure fantasy,"Thief of Bagdad, The action adventure fantasy",3.5,0
7303,The Diary of Anne Frank (1959),"['Drama', 'War']",The Diary of Anne Frank,1959,drama war,The Diary of Anne Frank drama war,4.0,5
7304,Allegro non troppo (1977),"['Animation', 'Comedy', 'Fantasy', 'Musical']",Allegro non troppo,1977,animation comedy fantasy musical,Allegro non troppo animation comedy fantasy musical,4.0,3
7305,Black Widow (1987),"['Crime', 'Drama', 'Mystery', 'Thriller']",Black Widow,1987,crime drama mystery thriller,Black Widow crime drama mystery thriller,2.5,6
7306,"Herod's Law (Ley de Herodes, La) (2000)","['Comedy', 'Crime', 'Mystery']","Herod's Law (Ley de Herodes, La)",2000,comedy crime mystery,"Herod's Law (Ley de Herodes, La) comedy crime mystery",3.0,7
7307,Flesh & Blood (1985),"['Action', 'Adventure', 'Drama', 'War']",Flesh & Blood,1985,action adventure drama war,Flesh & Blood action adventure drama war,3.0,5
7308,King Solomon's Mines (1985),"['Adventure', 'Comedy']",King Solomon's Mines,1985,adventure comedy,King Solomon's Mines adventure comedy,2.5,7
7310,Raw Deal (1986),['Action'],Raw Deal,1986,action,Raw Deal action,3.333333333333333,0
7311,"Goodbye, Mr. Chips (1939)","['Drama', 'Romance']","Goodbye, Mr. Chips",1939,drama romance,"Goodbye, Mr. Chips drama romance",3.6666666666666665,2
7312,"Follow Me, Boys! (1966)","['Comedy', 'Drama']","Follow Me, Boys!",1966,comedy drama,"Follow Me, Boys! comedy drama",0.5,7
7315,Against the Ropes (2004),"['Comedy', 'Drama']",Against the Ropes,2004,comedy drama,Against the Ropes comedy drama,2.0,7
7316,Confessions of a Teenage Drama Queen (2004),['Comedy'],Confessions of a Teenage Drama Queen,2004,comedy,Confessions of a Teenage Drama Queen comedy,2.375,7
7317,EuroTrip (2004),"['Adventure', 'Comedy']",EuroTrip,2004,adventure comedy,EuroTrip adventure comedy,3.1333333333333333,7
7318,"Passion of the Christ, The (2004)",['Drama'],"Passion of the Christ, The",2004,drama,"Passion of the Christ, The drama",2.6153846153846154,6
7319,Club Dread (2004),"['Comedy', 'Horror']",Club Dread,2004,comedy horror,Club Dread comedy horror,2.083333333333333,1
7320,Dirty Dancing: Havana Nights (2004),['Romance'],Dirty Dancing: Havana Nights,2004,romance,Dirty Dancing: Havana Nights romance,3.4,2
7321,Twisted (2004),['Thriller'],Twisted,2004,thriller,Twisted thriller,2.75,6
7323,"Good bye, Lenin! (2003)","['Comedy', 'Drama']","Good bye, Lenin!",2003,comedy drama,"Good bye, Lenin! comedy drama",3.804347826086957,7
7324,Hidalgo (2004),"['Adventure', 'Drama']",Hidalgo,2004,adventure drama,Hidalgo adventure drama,3.3181818181818183,6
7325,Starsky & Hutch (2004),"['Action', 'Comedy', 'Crime', 'Thriller']",Starsky & Hutch,2004,action comedy crime thriller,Starsky & Hutch action comedy crime thriller,3.2857142857142856,0
7326,"Reckoning, The (2004)","['Crime', 'Drama']","Reckoning, The",2004,crime drama,"Reckoning, The crime drama",3.5,6
7327,Persona (1966),['Drama'],Persona,1966,drama,Persona drama,3.75,6
7328,"Passion of Anna, The (Passion, En) (1969)",['Drama'],"Passion of Anna, The (Passion, En)",1969,drama,"Passion of Anna, The (Passion, En) drama",3.5,6
7333,"Corbeau, Le (Raven, The) (1943)","['Crime', 'Drama', 'Thriller']","Corbeau, Le (Raven, The)",1943,crime drama thriller,"Corbeau, Le (Raven, The) crime drama thriller",4.25,6
7335,Pickup on South Street (1953),['Film-Noir'],Pickup on South Street,1953,film-noir,Pickup on South Street film-noir,4.0,6
7336,"Damned, The (La Caduta degli dei) (1969)","['Drama', 'War']","Damned, The (La Caduta degli dei)",1969,drama war,"Damned, The (La Caduta degli dei) drama war",3.5,5
7340,Just One of the Guys (1985),['Comedy'],Just One of the Guys,1985,comedy,Just One of the Guys comedy,2.75,7
7344,"Wrong Arm of the Law, The (1963)","['Comedy', 'Crime']","Wrong Arm of the Law, The",1963,comedy crime,"Wrong Arm of the Law, The comedy crime",3.5,7
7345,Agent Cody Banks 2: Destination London (2004),"['Action', 'Adventure', 'Children', 'Comedy']",Agent Cody Banks 2: Destination London,2004,action adventure children comedy,Agent Cody Banks 2: Destination London action adventure children comedy,4.0,3
7346,"Girl Next Door, The (2004)","['Comedy', 'Romance']","Girl Next Door, The",2004,comedy romance,"Girl Next Door, The comedy romance",3.125,2
7347,Secret Window (2004),"['Mystery', 'Thriller']",Secret Window,2004,mystery thriller,Secret Window mystery thriller,3.3,6
7348,Spartan (2004),['Thriller'],Spartan,2004,thriller,Spartan thriller,3.5,6
7349,Broken Wings (Knafayim Shvurot) (2002),['Drama'],Broken Wings (Knafayim Shvurot),2002,drama,Broken Wings (Knafayim Shvurot) drama,3.0,6
7352,Wilbur Wants to Kill Himself (2002),"['Comedy', 'Drama', 'Romance']",Wilbur Wants to Kill Himself,2002,comedy drama romance,Wilbur Wants to Kill Himself comedy drama romance,4.0,2
7354,Mad Dog and Glory (1993),"['Comedy', 'Drama', 'Romance']",Mad Dog and Glory,1993,comedy drama romance,Mad Dog and Glory comedy drama romance,3.333333333333333,2
7357,Peyton Place (1957),"['Drama', 'Romance']",Peyton Place,1957,drama romance,Peyton Place drama romance,3.5,2
7360,Dawn of the Dead (2004),"['Action', 'Drama', 'Horror', 'Thriller']",Dawn of the Dead,2004,action drama horror thriller,Dawn of the Dead action drama horror thriller,3.90625,1
7361,Eternal Sunshine of the Spotless Mind (2004),"['Drama', 'Romance', 'Sci-Fi']",Eternal Sunshine of the Spotless Mind,2004,drama romance sci-fi,Eternal Sunshine of the Spotless Mind drama romance sci-fi,4.1603053435114505,4
7362,Taking Lives (2004),"['Crime', 'Drama', 'Thriller']",Taking Lives,2004,crime drama thriller,Taking Lives crime drama thriller,3.25,6
7364,Intermission (2003),"['Comedy', 'Crime', 'Drama']",Intermission,2003,comedy crime drama,Intermission comedy crime drama,4.0,6
7366,Jersey Girl (2004),"['Comedy', 'Drama', 'Romance']",Jersey Girl,2004,comedy drama romance,Jersey Girl comedy drama romance,2.9375,2
7367,"Ladykillers, The (2004)","['Comedy', 'Crime']","Ladykillers, The",2004,comedy crime,"Ladykillers, The comedy crime",2.571428571428572,7
7368,Never Die Alone (2004),"['Crime', 'Drama', 'Thriller']",Never Die Alone,2004,crime drama thriller,Never Die Alone crime drama thriller,3.5,6
7369,Scooby-Doo 2: Monsters Unleashed (2004),"['Action', 'Adventure', 'Children', 'Comedy', 'Mystery']",Scooby-Doo 2: Monsters Unleashed,2004,action adventure children comedy mystery,Scooby-Doo 2: Monsters Unleashed action adventure children comedy mystery,2.25,3
7371,Dogville (2003),"['Drama', 'Mystery', 'Thriller']",Dogville,2003,drama mystery thriller,Dogville drama mystery thriller,4.025,6
